城市,价格,出游人数,评论数,详细出游人数,满意度,来回交通工具,行程天数,住宿类型,好评数,目的地,编号
 ,2870,0,0,0,9.3,全程汽车,6天5晚 ,兰州/敦煌硬卧等,0,兰州、嘉峪关、酒泉、张掖,1998050543
宁波出发,2870,0,0,0,9.7,飞机往返,7天6晚 ,高档型酒店,0,拉萨、林芝、西藏、山南,3025952859
宁波出发,2870,0,1,0,9.7,飞机往返,7天6晚 ,高档型酒店,1,拉萨、林芝、西藏、山南,3025952859
宁波出发,2870,0,0,0,9.8,飞机往返,4天3晚 ,经济型/舒适型酒店,0,西安、陕西,3168508485
宁波出发,2870,0,0,0,10,飞机往返,4天3晚 ,高档型酒店,0,广西、南宁、北海,3121252049
 ,2870,0,0,0,9.7,全程汽车,6天5晚 ,经济型/舒适型酒店,0,成都、四川、阿坝州,1728362213
 ,2870,0,0,0,9.6,自理去自理回,5天4晚 ,高档型酒店,0,太原、晋中、忻州、大同,3572831163
 ,2870,0,41,0,9.6,自理去自理回,5天4晚 ,高档型酒店,41,太原、晋中、忻州、大同,3572831163
宁波出发,2870,0,1,0,10,飞机往返,5天4晚 ,高档型酒店,1,厦门、福建、漳州,3912142585
宁波出发,2870,0,0,0,10,飞机往返,5天4晚 ,高档型酒店,0,厦门、福建、漳州,3912142585
宁波出发,2870,0,3,0,10,飞机往返,5天4晚 ,高档型酒店,3,厦门、福建、漳州,3912142585
 ,3156,0,0,0,9.7,自理去自理回,3天2晚 ,高档型酒店,0,广西、桂林,3398191660
宁波出发,2870,0,22,0,10,飞机往返,5天4晚 ,高档型酒店,22,厦门、福建、漳州,3912142585
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,3156,0,0,0,9.8,全程汽车,4天3晚 ,经济型酒店,0,河南、郑州、洛阳、焦作,3007934794
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
 ,508,0, ,0, , , , , , , 
南京出发,2371,29,31,29,9.5,飞机往返,5天4晚 ,舒适型酒店,31,香港、澳门,3882540703
南京出发,1112,0,0,0,6,飞机往返,6天5晚 ,经济型/舒适型酒店,0,海口、三亚,1132395441
 ,2846,0,0,0,10,自理去自理回,5天4晚 ,经济型/高档型酒店,0, ,1781262469
 ,3156,0,0,0,10,自理去自理回,4天3晚 ,经济型/舒适型酒店,0, ,2805183454
宁波出发,2870,0,1,0,9.2,飞机往返,5天4晚 ,太原新格林豪泰等,1,忻州、太原、晋中、山西、大同、朔州,3512097958
 ,508,0, ,0, , , , , , , 
 ,1049,30,0,30,9.9,全程汽车,4天3晚 ,陕西民幸精品酒店等,0,西安、渭南,3304550477
 ,1049,30,0,30,9.9,全程汽车,4天3晚 ,陕西民幸精品酒店等,0,西安、渭南,3304550477
 ,1049,30,0,30, ,自理去自理回,4天3晚 ,如遇团房满房入住...等,0, ,3171428546
 ,1049,30,23,30,9.6,全程汽车,3天2晚 ,经济型酒店,23,西安、渭南、陕西,1663464569
 ,1049,30,0,30,9.6,全程汽车,3天2晚 ,经济型酒店,0,西安、渭南、陕西,1663464569
杭州出发,1049,30,51,30,9.9,飞机往返,7天6晚 ,舒适型/高档型酒店,51,成都、雅安、甘孜州,2439367857
杭州出发,1049,30,82,30,9.9,飞机往返,7天6晚 ,舒适型/高档型酒店,81,成都、雅安、甘孜州,2439367857
 ,1049,30,3,30,9.6,全程汽车,7天6晚 ,舒适型/高档型酒店,3,西安、渭南、延安、宝鸡、咸阳、陕西,2195348241
 ,1049,30,37,30,9.6,全程汽车,7天6晚 ,舒适型/高档型酒店,37,西安、渭南、延安、宝鸡、咸阳、陕西,2195348241
 ,1049,30,77,30,9.4,全程汽车,7天6晚 ,经济型/舒适型酒店,77, ,3413945428
 ,1049,30,107,30, ,自理去自理回,4天3晚 ,舒适型酒店,103,成都、阿坝州,4258171271
 ,1049,30,4,30,9.6,全程汽车,4天3晚 ,舒适型酒店,4,西安、渭南、延安、陕西,791929892
 ,1049,30,0,30,9.9,自理去自理回,6天5晚 ,经济型酒店,0,三亚、海口、陵水、海南、万宁、琼海,3882540291
 ,1049,30,0,30,10,全程汽车, ,成都锦尚花酒店等,0,阿坝州、甘孜州、成都、四川,3631953969
 ,1049,30,40,30, ,自理去自理回,5天4晚 ,高档型酒店,40, ,1041315518
 ,1049,30,29,30, ,自理去自理回,5天4晚 ,高档型酒店,29, ,1041315518
 ,1049,30,46,30, ,自理去自理回,5天4晚 ,高档型酒店,42, ,1041315518
 ,1049,30,0,30, ,自理去自理回,5天4晚 ,高档型酒店,0, ,1041315518
 ,1049,30,0,30, ,自理去自理回,5天4晚 ,高档型酒店,0, ,1041315518
 ,1049,30,3,30, ,自理去自理回,5天4晚 ,高档型酒店,3, ,1041315518
 ,1049,30,0,30, ,自理去自理回,5天4晚 ,高档型酒店,0, ,1041315518
 ,1049,30,2,30, ,自理去自理回,5天4晚 ,高档型酒店,2, ,1041315518
杭州出发,3102,0,0,0,9.5,全程汽车,1天, ,0,绍兴、杭州、浙江,3409160560
杭州出发,3102,0,38,0,9.5,全程汽车,1天, ,38,绍兴、杭州、浙江,3409160560
 ,3102,0,27,0,10,自理去自理回,5天4晚 ,经济型/高档型酒店,27,西安、宝鸡、咸阳、延安,1740348807
 ,3102,0,21,0,10,全程汽车,9天8晚 ,舒适型酒店,21,大理、丽江、云南、迪庆,1425827309
 ,3102,0,0,0,10,自理去自理回,4天3晚 ,高档型酒店,0,西安、延安,4142046063
 ,3102,0,29,0,10,自理去自理回,4天3晚 ,高档型酒店,29,西安、延安,4142046063
 ,3102,0,1,0,10,自理去自理回,4天3晚 ,高档型酒店,1,西安、延安,4142046063
 ,3102,0,0,0,9.7,全程汽车,5天4晚 ,贵阳林城名都酒店等,0,贵阳、安顺、黔南、黔东南,3741543147
 ,3102,0,52,0,7.5,全程汽车,6天5晚 ,经济型/舒适型酒店,51,昆明、普洱、西双版纳,4022670626
 ,3102,0,0,0,9.9,全程汽车,7天6晚 ,经济型/舒适型酒店,0,哈尔滨、牡丹江、延边、白山、吉林、吉林市,3879340501
 ,3102,0,0,0,9.9,全程汽车,7天6晚 ,经济型/舒适型酒店,0,哈尔滨、牡丹江、延边、白山、吉林、吉林市,3879340501
 ,3102,0,1062,0, ,自理去自理回,5天4晚 ,经济型/舒适型酒店,1046,贵阳、安顺、黔南、黔东南,3874814895
 ,3102,0,0,0,10,自理去自理回,7天6晚 ,经济型/舒适型酒店,0,拉萨、林芝、山南,2243237615
西安出发,3102,0,0,0,10,自理去自理回,6天5晚 ,豪华型酒店,0,西安、宝鸡、咸阳、渭南,3113642765
西安出发,3102,0,84,0,10,自理去自理回,6天5晚 ,豪华型酒店,84,西安、宝鸡、咸阳、渭南,3113642765
 ,3102,0,117,0,10,自理去自理回,4天3晚 ,经济型/舒适型酒店,117,西安、宝鸡、咸阳,2161900769
 ,3102,0,0,0,10,自理去自理回,4天3晚 ,经济型/舒适型酒店,0,福建、厦门,24462299
 ,3102,0,1,0,8.9,全程汽车,5天4晚 ,经济型/舒适型酒店,1,桂林、肇庆、广西,2411352328
 ,3102,0,4,0,10,自理去自理回,7天6晚 ,经济型/舒适型酒店,4,西安、渭南、宝鸡、咸阳、延安,709673121
 ,3102,0,0,0,10,自理去自理回,7天6晚 ,经济型/舒适型酒店,0,西安、渭南、宝鸡、咸阳、延安,709673121
杭州出发,3102,0,0,0,9.8,全程汽车,3天2晚 ,经济型/舒适型酒店,0,嘉兴、杭州、苏州、上海、浙江、江苏、昆山市,3534763174
杭州出发,3102,0,0,0,9.8,全程汽车,3天2晚 ,经济型/舒适型酒店,0,嘉兴、杭州、苏州、上海、浙江、江苏、昆山市,3534763174
杭州出发,3102,0,1,0,9.8,全程汽车,3天2晚 ,经济型/舒适型酒店,1,嘉兴、杭州、苏州、上海、浙江、江苏、昆山市,3534763174
杭州出发,3102,0,0,0,9.9,飞机往返,5天4晚 ,高档型/豪华型酒店,0,张家界、湖南、湘西,2167220019
杭州出发,3102,0,25,0,9.9,飞机往返,5天4晚 ,高档型/豪华型酒店,25,张家界、湖南、湘西,2167220019
杭州出发,3102,0,0,0,9.9,飞机往返,5天4晚 ,高档型/豪华型酒店,0,张家界、湖南、湘西,2167220019
杭州出发,3102,0,114,0,9.9,飞机往返,5天4晚 ,高档型/豪华型酒店,114,张家界、湖南、湘西,2167220019
 ,1049,30,2,30,9.8,全程汽车,5天4晚 ,高档型/豪华型酒店,2,西双版纳、云南,1875399133
杭州出发,3102,0,20,0,9.9,飞机往返,5天4晚 ,高档型/豪华型酒店,20,张家界、湖南、湘西,2167220019
 ,1049,30,33,30,9.8,全程汽车,5天4晚 ,高档型/豪华型酒店,33,西双版纳、云南,1875399133
杭州出发,3102,0,75,0,9.9,飞机往返,5天4晚 ,高档型/豪华型酒店,75,张家界、湖南、湘西,2167220019
 ,1049,30,58,30,9.8,全程汽车,5天4晚 ,高档型/豪华型酒店,58,西双版纳、云南,1875399133
 ,1049,30,35,30,9.8,全程汽车,5天4晚 ,高档型/豪华型酒店,35,西双版纳、云南,1875399133
 ,1049,30,57,30,9.8,全程汽车,5天4晚 ,高档型/豪华型酒店,57,西双版纳、云南,1875399133
 ,1049,30,0,30,9.8,全程汽车,5天4晚 ,高档型/豪华型酒店,0,西双版纳、云南,1875399133
 ,1049,30,86,30,9.8,全程汽车,5天4晚 ,高档型/豪华型酒店,86,西双版纳、云南,1875399133
杭州出发,880,0,0,0,9.8,全程汽车,4天3晚 ,经济型/舒适型酒店,0,杭州、嘉兴、舟山,2982593592
杭州出发,880,0,0,0,9.8,全程汽车,2天1晚 ,经济型酒店,0,杭州、苏州、上海,3091204531
 ,880,0,0,0,9.3,自理去自理回,3天2晚 ,舒适型/高档型酒店,0, ,3479994778
杭州出发,880,0,2,0,9.8,全程汽车,2天1晚 ,经济型酒店,2,黄山、杭州、安庆、安徽,3908194589
杭州出发,880,0,132,0,9.3,自理去自理回,2天1晚 ,舒适型/高档型酒店,129,杭州、嘉兴,3327921675
 ,880,0,22,0,9.3,自理去自理回,4天3晚 ,舒适型/高档型酒店,22, ,4051232998
 ,880,0,0,0,9.3,自理去自理回,4天3晚 ,舒适型/高档型酒店,0, ,4051232998
 ,880,0,1,0,9.3,自理去自理回,4天3晚 ,舒适型/高档型酒店,1, ,4051232998
杭州出发,880,0,24,0,8.9,高铁往返,5天4晚 ,舒适型酒店,24,黄山、杭州、上饶、安徽,3677915387
杭州出发,880,0,1,0,8.9,高铁往返,5天4晚 ,经济型/舒适型酒店,1,临汾、太原、晋中、山西,1723889900
杭州出发,880,0,25,0,8.9,高铁往返,7天6晚 ,经济型/舒适型酒店,25,山西、太原、临汾、晋中,2448050290
杭州出发,880,0,20,0,8.9,高铁往返,5天4晚 ,舒适型酒店,20,山西、晋中、忻州、大同、太原、临汾、朔州,4072257983
杭州出发,880,0,0,0,8.9,高铁往返,5天4晚 ,舒适型酒店,0,山西、晋中、忻州、大同、太原、临汾、朔州,4072257983
杭州出发,880,0,0,0,8.9,火车往返,8天7晚 ,经济型/舒适型酒店,0,黄山、杭州、上饶,1069346459
杭州出发,880,0,0,0,8.9,高铁往返,6天5晚 ,舒适型酒店,0,黄山、杭州、上饶、安徽,1137915473
 ,880,0,27,0,10,全程汽车,1天, ,27, ,1435899630
杭州出发,880,0,0,0,10,全程汽车,2天1晚 ,舒适型酒店,0,苏州、无锡,2969548970
 ,1049,30,66,30,10,自理去自理回,7天6晚 ,舒适型/高档型酒店,66,大理、丽江、云南、迪庆,1092981622
杭州出发,880,0,26,0,8.9,高铁往返,5天4晚 ,经济型/舒适型酒店,26,山西、太原、临汾、晋中、大同、忻州,652703256
杭州出发,880,0,26,0,8.9,高铁往返,7天6晚 ,经济型/舒适型酒店,26,山西、太原、晋中、临汾,4157413439
 ,880,0,0,0,8.9,高铁往返,5天4晚 ,舒适型酒店,0, ,1534495820
 ,880,0,0,0,8.9,高铁往返,5天4晚 ,舒适型酒店,0, ,1534495820
杭州出发,880,0,26,0,8.9,高铁往返,5天4晚 ,经济型/舒适型酒店,26,山西、太原、晋中、临汾,514120044
杭州出发,880,0,25,0,8.9,高铁往返,5天4晚 ,经济型/舒适型酒店,25,山西、太原、晋中、临汾,514120044
杭州出发,880,0,25,0,8.9,高铁往返,7天6晚 ,经济型/舒适型酒店,25,山西、太原、晋中、临汾,3542811042
杭州出发,880,0,26,0,10,全程汽车,2天1晚 ,舒适型酒店,26,苏州、无锡,2497173883
杭州出发,880,0,33,0,10,全程汽车,2天1晚 ,舒适型酒店,33,苏州、无锡,2497173883
杭州出发,880,0,26,0,10,全程汽车,2天1晚 ,舒适型酒店,26,苏州、无锡,2497173883
杭州出发,880,0,22,0,10,全程汽车,2天1晚 ,舒适型酒店,22,苏州、无锡,2497173883
杭州出发,880,0,0,0,10,全程汽车,2天1晚 ,舒适型酒店,0,苏州、无锡,2497173883
杭州出发,880,0,27,0,10,全程汽车,2天1晚 ,舒适型酒店,27,苏州、无锡,2497173883
 ,4757,212,112,212,10,全程汽车,8天7晚 ,舒适型/高档型酒店,112,乌鲁木齐、昌吉、吐鲁番、克拉玛依、石河子,4279377101
杭州出发,4757,212,10,212,9.4,全程汽车,6天5晚 ,豪华型酒店,10,上海、嘉兴、无锡、杭州、苏州、南京,2207195913
 ,4757,212,0,212,9.7,全程汽车,5天4晚 ,重庆维也纳国际酒...等,0, ,1382063406
 ,4757,212,65,212,9.8,全程汽车,5天4晚 ,豪华型酒店,65, ,1501196460
 ,4757,212,47,212,9.8,全程汽车,5天4晚 ,豪华型酒店,47, ,1501196460
 ,4757,212,3,212,9.9,全程汽车,5天4晚 ,豪华型酒店,3, ,499552843
 ,4757,212,119,212,9.8,全程汽车,3天2晚 ,经济型/舒适型酒店,118,厦门、漳州,2935767945
 ,4757,212,14,212,10,自理去自理回, ,山水时尚酒店(成...等,13,甘孜州、成都、阿坝州,3819551033
 ,4757,212,0,212,9.8,全程汽车,7天6晚 ,舒适型/高档型酒店,0,丽江、云南、迪庆,1761079214
 ,4757,212,30,212,9.8,全程汽车,7天6晚 ,舒适型/高档型酒店,30,丽江、云南、迪庆,1761079214
南京出发,4169,3,1,3,9.2,全程汽车,6天5晚 ,高档型/豪华型酒店,1,上海、南京、扬州、无锡、苏州、杭州、嘉兴、昆山市,1391795647
 ,4757,212,0,212,9.8,全程汽车,7天6晚 ,舒适型/高档型酒店,0,丽江、云南、迪庆,1761079214
杭州出发,4169,3,51,3,9.2,动车往返,5天4晚 ,高档型酒店,49,上海、苏州、杭州、嘉兴,2101483354
杭州出发,4169,3,428,3,9.2,动车往返,5天4晚 ,高档型酒店,420,上海、苏州、杭州、嘉兴,2101483354
 ,4169,3,15,3,9.8,高铁去自理回,6天5晚 ,经济型/舒适型酒店,14,济南、泰安、济宁、青岛,996619763
 ,4169,3,2,3,9.8,高铁去自理回,6天5晚 ,经济型/舒适型酒店,2,济南、泰安、济宁、青岛,996619763
 ,4169,3,26,3,9.7,全程汽车,4天3晚 ,经济型酒店,26,济南、济宁、泰安,1472369593
杭州出发,4169,3,0,3,9.9,飞机往返,7天6晚 ,经济型/舒适型酒店,0,阿坝州、成都、四川、乐山,962203263
 ,4169,3,0,3,9.7,全程汽车,5天4晚 ,豪华型酒店,0, ,1439653771
 ,4169,3,36,3,9.5,全程汽车,7天6晚 ,天府丽景酒店(成...等,36,成都、西安、阿坝州,4146390315
 ,4169,3,27,3,9.7,全程汽车,5天4晚 ,经济型酒店,25,济南、济宁、泰安、青岛,3051392387
 ,4169,3,0,3,9.7,全程汽车,5天4晚 ,经济型酒店,0,济南、济宁、泰安、青岛,3051392387
 ,4169,3,14,3,9.7,全程汽车,5天4晚 ,经济型酒店,14,济南、济宁、泰安、青岛,3051392387
 ,4169,3,0,3, ,自理去自理回,6天5晚 ,舒适型酒店,0,成都、乐山,163366584
 ,4169,3,13,3, ,自理去自理回,6天5晚 ,高档型/豪华型酒店,13,德宏、保山,2483149034
 ,4169,3,5,3, ,自理去自理回,6天5晚 ,高档型/豪华型酒店,5,德宏、保山,2483149034
 ,4169,3,4,3,9.8,全程汽车,6天5晚 ,舒适型/高档型酒店,4,临沧、云南、昆明,1831195132
 ,4169,3,0,3,9.8,全程汽车,6天5晚 ,舒适型/高档型酒店,0,临沧、云南、昆明,1831195132
 ,4169,3,0,3,9.8,全程汽车,6天5晚 ,舒适型/高档型酒店,0,临沧、云南、昆明,1831195132
 ,4169,3,51,3,9.8,全程汽车,6天5晚 ,舒适型/高档型酒店,50,临沧、云南、昆明,1831195132
 ,4169,3,0,3,9.8,全程汽车,5天4晚 ,豪华型酒店,0,哈尔滨、牡丹江、延边,2900924409
 ,4169,3,3,3,9.4,全程汽车,6天5晚 ,经济型/舒适型酒店,3, ,294498578
 ,4169,3,38,3,9.7,全程汽车,3天2晚 ,豪华型酒店,38,青岛、烟台,1179313175
 ,4169,3,185,3,9.7,全程汽车,3天2晚 ,豪华型酒店,185,青岛、烟台,1179313175
 ,4169,3,1,3,9.5,全程汽车,1天, ,0, ,1984711078
 ,4169,3,1,3,9.5,全程汽车,1天, ,1, ,1984711078
 ,4169,3,323,3,9.8,自理去自理回,4天3晚 ,丽江含束河兰亭居...等,321,丽江、大理、昆明、云南,3480995855
南昌出发,4757,212,0,212,9.6,全程汽车,4天3晚 ,经济型/舒适型酒店,0,南昌、九江,3529265022
 ,4169,3,62,3,9.8,自理去自理回,4天3晚 ,丽江含束河兰亭居...等,62,丽江、大理、昆明、云南,3480995855
 ,4169,3,9,3,9.8,自理去自理回,4天3晚 ,丽江含束河兰亭居...等,9,丽江、大理、昆明、云南,3480995855
南昌出发,4757,212,27,212,9.6,全程汽车,4天3晚 ,经济型/舒适型酒店,27,南昌、九江,3529265022
 ,4169,3,33,3,9.8,自理去自理回,4天3晚 ,丽江含束河兰亭居...等,33,丽江、大理、昆明、云南,3480995855
 ,4757,212,0,212,7.5,全程汽车,7天6晚 ,经济型/舒适型酒店,0,贵阳、安顺、黔南、黔东南、铜仁,2119624414
 ,4757,212,0,212,7.5,全程汽车,7天6晚 ,经济型/舒适型酒店,0,贵阳、安顺、黔南、黔东南、铜仁,2119624414
 ,4757,212,39,212,7.5,全程汽车,7天6晚 ,经济型/舒适型酒店,39,贵阳、安顺、黔南、黔东南、铜仁,2119624414
 ,4757,212,51,212,10,飞机往返,5天4晚 ,经济型酒店,51, ,4144392144
 ,4757,212,30,212,10,飞机往返,5天4晚 ,经济型酒店,30, ,4144392144
 ,4757,212,54,212,10,飞机往返,5天4晚 ,经济型酒店,54, ,4144392144
 ,4757,212,455,212,10,飞机往返,5天4晚 ,经济型酒店,447, ,4144392144
 ,4757,212,0,212,9.9,全程汽车,9天8晚 ,经济型/舒适型酒店,0,博尔塔拉、伊犁、巴音郭楞、阿勒泰、新疆、乌鲁木齐、克拉玛依、昌吉,492222222
 ,4757,212,0,212, ,自理去自理回,6天5晚 ,豪华型酒店,0,昆明、保山、德宏,1578141310
 ,4757,212,0,212, ,自理去自理回,6天5晚 ,豪华型酒店,0,昆明、保山、德宏,1578141310
 ,4757,212,0,212, ,自理去自理回,6天5晚 ,豪华型酒店,0,昆明、保山、德宏,1578141310
 ,4757,212,654,212, ,自理去自理回,6天5晚 ,豪华型酒店,654,昆明、保山、德宏,1578141310
 ,5616,0,0,0,9.8,全程汽车,5天4晚 ,经济型/舒适型酒店,0, ,2409092159
 ,5616,0,44,0,9.8,全程汽车,5天4晚 ,经济型/舒适型酒店,44, ,2409092159
 ,4757,212,69,212, ,自理去自理回,6天5晚 ,豪华型酒店,66,昆明、保山、德宏,1578141310
 ,5616,0,3,0,9.7,全程汽车,8天7晚 ,经济型/舒适型酒店,2,海南藏族自治州、青海、西宁、海西蒙古族藏族自治州、酒泉、张掖、嘉峪关、甘肃,1537593440
杭州出发,5616,0,22,0,9.8,飞机往返,5天4晚 ,太原新格林豪泰等,22,山西、忻州、晋中、太原、晋城,1889186958
 ,5616,0,2,0,9.8,全程汽车,6天5晚 ,豪华型酒店,0,丽江、昆明、大理、云南,2249283601
 ,5616,0,0,0,9.8,全程汽车,6天5晚 ,豪华型酒店,0,丽江、昆明、大理、云南,2249283601
 ,5616,0,32,0,9.5,飞机往返,5天4晚 ,舒适型/高档型酒店,32, ,3474933099
 ,5616,0,0,0,9.9,全程汽车,7天6晚 ,高档型酒店,0,海南、三亚,2243072997
 ,5616,0,224,0,9.4,汽车去火车回,7天6晚 ,钰轩酒店(哈尔滨...等,224,哈尔滨、大兴安岭、牡丹江,3869890353
 ,5616,0,0,0,9.4,汽车去火车回,7天6晚 ,钰轩酒店(哈尔滨...等,0,哈尔滨、大兴安岭、牡丹江,3869890353
 ,5616,0,0,0,9.4,汽车去火车回,7天6晚 ,钰轩酒店(哈尔滨...等,0,哈尔滨、大兴安岭、牡丹江,3869890353
 ,5616,0,0,0,9.8,全程汽车,5天4晚 ,经济型/舒适型酒店,0,青岛、烟台、威海,1459127085
 ,5616,0,2,0,9.8,全程汽车,5天4晚 ,经济型/舒适型酒店,2,青岛、烟台、威海,1459127085
